,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
1059,917601163,False,finalized,3,3/27/2016 23:17:20,prevention,0.3373,,'460645206446981121',RT @Crof: How to fight #MERS and other zoonotic diseases | Bulletin of the Atomic Scientists: http://t.co/1LK8e5uodO
1091,917600651,False,finalized,3,3/27/2016 21:12:30,prevention,0.6667,,'460575792356159488',"RT @DocFM1: @WHO #MERS Please, mind your communication process.Information is not advertisement. Do what you recommend for prevention,leadiÃ¢â¬Â¦"
1105,917599530,False,finalized,4,3/27/2016 16:37:29,prevention,0.7328,,'460425119882416128',http://t.co/9mLoSj5Dw0 #2: Preventing The Mers Virus: What You Must Know About The Transmission And Prevention ... http://t.co/1Hnm84vpXh
1114,917601091,False,finalized,3,3/27/2016 21:08:57,prevention,0.6543,,'460624907769233409',"Diabetics, chronic lung disease, renal failure, or  Immunodeficient shd avoid camels. #WHO #MERS http://t.co/YjJpmBv4HK  #ÃÆÃËÃÂ±ÃËÃâ ÃÂ§"
1126,917599777,False,finalized,4,3/27/2016 13:20:59,prevention,0.7519,,'460460916354449408',"RT @Dr_ahmadalmeman: Updated MERS-CoV case definition, infection prevention and control guidelines by Saudi MOH, May 13th, 2014:  http://t.Ã¢â¬Â¦"
1139,917600599,False,finalized,3,3/27/2016 21:12:30,prevention,0.3333,,'460567686729457664',RT @HeyTammyBruce: Now 2 US hospital workers w MERS symptoms after we let in Saudi w virus. Time for Fed to limit travel from ME to US untiÃ¢â¬Â¦
1165,917601144,False,finalized,3,3/27/2016 23:48:10,prevention,0.6389,,'460636947858206720',Opinion: #Prevention is the best medicine for #MERS #virus http://t.co/gNel3Y6S0u #Indonesia #coronavirus #haj #umrah #WHO
1181,917599600,False,finalized,4,3/27/2016 17:45:22,prevention,1.0,,'460434740747579392',Abu Dhabi Health Authority issues guidelines for Mers virus prevention - Emirates 24/7 Abu Dhabi Health Autho... http://t.co/r90jlHi3rq
1202,917599392,False,finalized,6,3/27/2016 13:21:36,prevention,0.6379,,'460404961960935425',@ilhamabuljadaye Do u remember the new technology adopted in Dubai for Coronavirus prevention and all the propaganda?!! check this website
1273,917601199,False,finalized,3,3/27/2016 20:53:11,prevention,1.0,,'460655176517316608',"Methods of prevention of Coronavirus: Use a tissue when coughing or sneezing, cover your mouth and nose with it, and then get rid of it"
1329,917600290,False,finalized,3,3/27/2016 18:22:33,prevention,0.6343,,'460535775654711296',MT @HelenBranswell:@WHO offers #MERS advice on raw camel milk &amp; camel urine. At risk of severe disease-Don't drink it http://t.co/qje0H6I3iI
1363,917600189,False,finalized,4,3/27/2016 12:26:52,prevention,1.0,,'460520454080315393',Prevention is the best medicine for MERS virus http://t.co/9ISLLoHwAU via @jakpost
1364,917601189,False,finalized,3,3/27/2016 19:37:08,prevention,1.0,,'460652253930856448',Abu Dhabi Health Authority issues guidelines for Mers virus prevention http://t.co/XT0J6HXDfN
1395,917601277,False,finalized,3,3/27/2016 21:19:24,prevention,1.0,,'460671574988038144',Health Ministry unveils strategy for MERS-CoV prevention: (VOV) Ã¢â¬â The Ministry of Health (MoHÃ¢â¬Â¦ http://t.co/o5dPDfb8VN
1421,917601308,False,finalized,3,3/28/2016 00:49:38,prevention,1.0,,'460673270766116864',CDC-MERS-Infection Prevention and Control - @CDCgov http://t.co/IwN0PUv6Rn
1424,917600228,False,finalized,3,3/27/2016 17:25:42,prevention,0.6422,,'460524535759261696',New Guidelines for MERS Virus Prevention in UAE http://t.co/PMO7amstCc
1442,917600169,False,finalized,4,3/27/2016 12:34:07,prevention,0.2642,,'460517210104930305',RT @MyFoxOrlando: JUST IN: All workers who had contact with MERS patient have tested negative for the disease. #FOX35. #FOX35 @jorgekgonzalÃ¢â¬Â¦
1459,917599568,False,finalized,3,3/27/2016 17:25:42,prevention,0.6281,,'460429306343063552',CDC posts updated guidelines for preventing transmission of MERS in hospitals. http://t.co/K1vB5wZ17I
1462,917599381,False,finalized,3,3/27/2016 09:22:08,prevention,0.6665,,'460403550799945728',RT @WSJ: Experts cautiously welcome signs of stepped-up Saudi efforts against MERS virus. http://t.co/8Uuiuke0CU (Getty) http://t.co/1LOYKyÃ¢â¬Â¦
1479,917600261,False,finalized,4,3/27/2016 12:09:18,prevention,0.5052,,'460529951914344448',Happy and Healthy Life: Tips to prevent transmission of the MERS virus http://t.co/hUHa44ooBr
1489,917601204,False,finalized,3,3/28/2016 00:36:15,prevention,0.6879,,'460657585171881984',M20/14: new commentary from USA UofM (Minnesota) Centre for Infectious Disease Research ( CIDRAP ) focuses on HCW protection in MERS
1502,917601003,False,finalized,3,3/27/2016 20:17:02,prevention,0.6693,,'460596603842072576',Via @nytimes Guarding Against Disease Among Pilgrims to Mecca https://t.co/Ym70inkIDY  #MERS #globalhealth
1519,917599377,False,finalized,3,3/27/2016 11:00:37,prevention,0.3363,,'460402651277295616',"#Olle_Carly Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca p... http://t.co/69WG118iuT"
1522,917599464,False,finalized,3,3/27/2016 10:38:06,prevention,0.6449,,'460413274782048256',"Updated MERS-CoV case definition, infection prevention and control guidelines by Saudi MOH, May 13th, 2014: http://t.co/LzqHCn1fry"
1539,917599336,False,finalized,3,3/27/2016 09:22:08,prevention,0.3363,,'460397940897378304',"RT @dr_davidson: ""Saudis question #Mecca preparedness as #MERS spreads"" via @AP : http://t.co/Vv3UDSwm0Y #SaudiArabia"
1544,917599431,False,finalized,4,3/27/2016 17:43:47,prevention,1.0,,'460408897917181952',CDC-MERS-Infection Prevention and Control - @CDCgov http://t.co/1iBj0Wnzef
36,917601147,False,finalized,3,3/27/2016 22:42:47,treatment,1.0,,'460638259505143808',"As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East respiratory syndrome,... http://t.co/5SRKBUOi38"
54,917600757,False,finalized,3,3/27/2016 22:55:17,treatment,1.0,,'460577903462203392',A step toward developing treatments for the newly emerging #MERS virus: http://t.co/x2BsCpWePr
66,917599647,False,finalized,4,3/27/2016 17:09:46,treatment,1.0,,'460439830321983488',RT @SCMP_News: Chinese research might help develop treatment for deadly Middle East respiratory syndrome http://t.co/ACnTp2Rc8A
95,917599418,False,finalized,3,3/27/2016 22:56:01,treatment,1.0,,'460407043778969600',RT @Nuviun: #mHealth Summit #MiddleEast Presents Solutions Against Contagious Diseases Like #MERS http://t.co/wI2ZnVNsYA @HIMSSME #digitalhÃ¢â¬Â¦
104,917600664,False,finalized,3,3/27/2016 19:26:50,treatment,0.6838,,'460576154357727232',"RT @DTNIran: DTN Iran: As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East respiratory... http://t.co/Ã¢â¬Â¦"
105,917599494,False,finalized,4,3/27/2016 13:14:46,treatment,1.0,,'460418736235614209',"MERS-CoV: for treatment, ribavirin/interferon promising in macaques but they only get mild disease. #PAS2014"
111,917599553,False,finalized,3,3/27/2016 11:08:05,treatment,0.5,,'460427911023968257',"As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East respiratory syndrome, or... http://t.co/9PyzKR1aiF"
131,917600274,False,finalized,3,3/27/2016 13:26:47,treatment,0.6769,,'460533887446167553',"RT @mdsdaily: A Cure For MERS: As The Virus Spreads, Scientists Start Ã¢â¬ËRepurposing' Drugs To Stop The Disease http://t.co/eQcMIfwgdC #health"
176,917599959,False,finalized,3,3/27/2016 12:24:43,treatment,0.6538,,'460486414480572417',Scientists find MERS virus antibodies that may lead to treatments: There is currently no cure or vacci... http://t.co/AnTBkehBEn #TURKEY
201,917600644,False,finalized,3,3/27/2016 21:13:18,treatment,1.0,,'460575679671578624',Good news about possible treatment for MERS (Middle Eastern Respiratory Syndrome) http://t.co/qIgCBzdx63 @baylorhealth
220,917599583,False,finalized,3,3/27/2016 10:51:02,treatment,0.6966,,'460430743936962560',RT @CDCgov: .@wafflepancake11 CDC has worked w/ @WHO &amp; partners since 2012 to better understand #MERS virus; no specific treatment or cure Ã¢â¬Â¦
312,917599890,False,finalized,3,3/27/2016 16:51:36,treatment,1.0,,'460472269433602050',RT @aqushmaq: My brother Dr. Ismael is showing a great progress within the treatment for #MERS .. Hopefully the coming hours will bring us Ã¢â¬Â¦
324,917600034,False,finalized,4,3/27/2016 12:09:28,treatment,0.5,,'460498826709979136',CN-Old Drugs Tested to Fight New Disease: MERS http://t.co/stMcrWHq0f
340,917600010,False,finalized,5,3/27/2016 12:26:51,treatment,0.8187,,'460494765596110848',There  are no specific treatments recommended for illnesses caused by MERS-CoV.  Medical care is supportive and to help relieve symptoms.
351,917599636,False,finalized,4,3/27/2016 10:00:36,treatment,1.0,,'460438344208777216',I searched the treatments of the plague doctors and the hair of the dog as well thieves oil #MERS
377,917600646,False,finalized,3,3/27/2016 20:44:59,treatment,1.0,,'460575699741720576',"No specific treatment for MERS coronavirus, no vaccine - WHO officer: A number of air travelers, who arrived f... http://t.co/j5pw78Ln1j"
418,917600841,False,finalized,3,3/27/2016 21:08:54,treatment,0.6119,,'460582442353438722',"""@DTNIran: As MERS hits #US ,scientists search for causes, treatments: As two cases of Middle East respiratory... http://t.co/P7XfRbeKab"""
421,917600978,False,finalized,3,3/27/2016 19:39:25,treatment,0.3429,,'460590757779226624',RT @DiseaseSymptom: Middle East Respiratory Syndrome (MERS) Spreads From Saudi Arabia to Europe: No Cure or Vaccine So Far. - http://t.co/cÃ¢â¬Â¦
445,917600807,False,finalized,3,3/27/2016 21:32:47,treatment,1.0,,'460579440460722176',RT @makoto_au_japon: Two #MERS #antibody studies may help quest for treatment http://t.co/Ai5Fl2sPud /via @CIDRAP #CIDRAP #coronavirus httpÃ¢â¬Â¦
456,917600326,False,finalized,5,3/27/2016 13:04:24,treatment,0.7932,,'460541801989152768',RT @adeelchaudhary: American Society announces the treatment of 'Corona' virus using 'microsafe' technology: http://t.co/uz1CoDJDhk May be Ã¢â¬Â¦
502,917599917,False,finalized,6,3/27/2016 12:52:49,treatment,0.5056,,'460477190883131393',@HelenBranswell @ECDC_Flu in his treatment. As soon as Mers CoV was confirmed anti flu medication was stopped.
523,917599346,False,finalized,3,3/27/2016 10:52:05,treatment,0.6759,,'460398429802594304',"As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East respiratory syndrome,... http://t.co/b2WXjkH0Eg"
551,917600567,False,finalized,3,3/27/2016 23:17:20,treatment,0.6687,,'460565143038861313',Is the answer to #MERS an aerosol spray? New drug developed at Texas A&amp;M protects lungs against infectious disease http://t.co/IWf2x7fkot
582,917599533,False,finalized,6,3/27/2016 17:34:15,treatment,0.6628,,'460425461617528832',RT @MERS_inSAUDI: Health Authority of Abu Dhabi: 27 of the previous #MERS cases have self-cleared the virus w/out treatment!   Different MEÃ¢â¬Â¦
584,917600938,False,finalized,3,3/27/2016 22:35:49,treatment,0.6592,,'460585860530835456',US experts declare progress in search for Middle East Respiratory Syndrome (MERS) treatment; death toll tops 100 in Saudi Arabia - @AFP
641,917600480,False,finalized,4,3/27/2016 17:08:30,treatment,0.7451,,'460562423179538433',Repurposing of clinically developed drugs for treatment of Middle East Respiratory #Coronavirus http://t.co/1jF2WCnXK4 h/t Emily #MERS
643,917600654,False,finalized,3,3/27/2016 22:17:10,treatment,0.6667,,'460575831815778304',NTRR Works to Eliminate Spread of Disease as 2nd U.S. Case of MERS Reported http://t.co/Nlpa22UYE8
665,917601295,False,finalized,3,3/27/2016 19:22:28,treatment,1.0,,'460672396685746176',News: NanoViricides Reports Novel Drug Candidates for Treatment of the MERS Middle East Respiratory Syndrome Coron... http://t.co/EKzUmVIaBL
693,917599819,False,finalized,3,3/27/2016 10:23:51,treatment,1.0,,'460464728129560577',#Saudi cleric says he can cure patients infected with #MERS virus using a herbal treatment http://t.co/Y1x7waru8V
736,917600146,False,finalized,5,3/27/2016 12:53:16,treatment,0.5934,,'460514120492544000',CN-Old Drugs Tested to Fight New Disease: MERS http://t.co/wIh5Z3JVQ5 +http://t.co/lc77d42sVA
763,917600871,False,finalized,3,3/27/2016 19:26:01,treatment,0.6777,,'460583142089166848',"As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East respiratory syndrome,... http://t.co/pbiHQGoUjL"
767,917600212,False,finalized,3,3/27/2016 17:08:00,treatment,1.0,,'460522433494413312',.@Evierey Currently there is no specific treatment recommended for #MERS.
793,917601164,False,finalized,3,3/27/2016 22:42:47,treatment,1.0,,'460645352635658240',AAC: Repurposing of clinically developed drugs for treatment of #MERS Coronavirus Infection by @newprof1 http://t.co/bkyklssOlq
814,917600396,False,finalized,4,3/27/2016 16:36:42,treatment,0.7058,,'460558672981024768',Antibodies against deadly emerging disease MERS identified - Business Standard: CTV NewsAntibodies against dea... http://t.co/3QZsJwkBSt
897,917599713,False,finalized,3,3/27/2016 09:46:11,treatment,0.3732,,'460450809936117760',RT @RxWiki: #Pharmacist News: No Signs of Spread as MERS Patient Recovers http://t.co/jn181decre #DigitalPharmacist
933,917600587,False,finalized,3,3/27/2016 23:17:20,treatment,0.3373,,'460566393428013056',"ALERT: CDC Confirms Deadly MERS Virus Has Reached U.S. Soil. Ã¢â¬ÅWorse than AIDSÃ¢â¬Â - No Treatment, No Cure. Period. http://t.co/HL7pFi5Kld"
949,917599399,False,finalized,3,3/27/2016 09:20:47,treatment,0.6939,,'460405862138675200',@tedhouk  Currently no specific antiviral treatment for #MERS. Based on patientÃ¢â¬â¢s clinical condition.
1089,917599784,False,finalized,4,3/27/2016 10:16:51,treatment,0.4913,,'460462133101494272',The Centers for Disease Control and Prevention is using its SARS playbook to combat MERS. https://t.co/wcAFvpNv7K http://t.co/0lK0V6lO7C
1107,917600023,False,finalized,4,3/27/2016 12:55:42,treatment,0.7805,,'460497093635735554',"#MERS virus can be cured by using herbal treatment, says #Saudi cleric. /Al Arabiya"
1108,917601223,False,finalized,3,3/28/2016 00:36:15,treatment,1.0,,'460662244783968256',"#LosAngeles #News As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East res... http://t.co/FOBBhAXJP5"
1159,917600686,False,finalized,3,3/27/2016 21:33:58,treatment,1.0,,'460576706047143936',Repurposing of clinically developed drugs for treatment of Middle East Respiratory Coronavirus Infection... http://t.co/TgCXU4eTyV
1169,917599923,False,finalized,3,3/27/2016 16:34:45,treatment,1.0,,'460478918173392896',Two #MERS antibody studies may help quest for treatment | CIDRAP http://t.co/29v4zgTfvD #merscov
1179,917599749,False,finalized,3,3/27/2016 10:07:44,treatment,0.6735,,'460456319225327617',LIST OF ALL DISEASES AND NATURAL CURES http://t.co/nrRt4oxUpx #cancer #aids #diabetes #herpes #flu #h1n1 #mers #hpv #heartdisease #mrsa
1201,917601010,False,finalized,3,3/27/2016 20:27:29,treatment,1.0,,'460597913584807936',"[May 01, 2014 at 05:03PM] Progress toward treatment for surging MERS virus via http://t.co/cZrzAH0uMK"
1217,917600953,False,finalized,3,3/27/2016 20:30:07,treatment,1.0,,'460586955613286401',RT @CDCgov: .@Evierey Currently there is no specific treatment recommended for #MERS.
1244,917600159,False,finalized,3,3/27/2016 17:27:42,treatment,1.0,,'460515803184779266',Global Scientists Deeply Concerned!! MERS Virus; NO treatment and NO vaccine. http://t.co/eerqo6uCXi
1264,917600241,False,finalized,3,3/27/2016 12:56:15,treatment,0.625,,'460526965187821569',RT @mabasalamah: MERS-CoV to be treated as airborne disease! .. Not only by airborne droplets.  Read it on the CDC webpage: http://t.co/W0QÃ¢â¬Â¦
